"source","target","ligand","receptor","prob","pval","interaction_name","interaction_name_2","pathway_name","annotation","evidence","datasets","ligand.logFC","ligand.pct.1","ligand.pct.2","ligand.pvalues","receptor.logFC","receptor.pct.1","receptor.pct.2","receptor.pvalues"
"keratinocytes_basal","Fibroblast 4","Jag2","Notch2",0.00291104972150316,0,"JAG2_NOTCH2","Jag2  - Notch2","NOTCH","Cell-Cell Contact","PMID: 22353464","Expanded",0.105140867727053,64.4618834080718,49.0247074122237,3.27685802548169e-07,NA,NA,NA,NA
"Fibroblast 4","Fibroblast 4","Dll1","Notch2",0.000803157621449522,0,"DLL1_NOTCH2","Dll1  - Notch2","NOTCH","Cell-Cell Contact","PMID: 22353464","Expanded",0.193925907419576,35.9861591695502,14.5038167938931,4.54873851882084e-06,NA,NA,NA,NA
"keratinocytes_basal","keratinocytes_basal","Cdh3","Cdh3",0.00478294440474086,0,"CDH3_CDH3","Cdh3 - Cdh3","CDH","Cell-Cell Contact","KEGG: hsa04514","Expanded",0.0608940250666329,54.372197309417,40.0520156046814,7.22150358827559e-05,0.0608940250666329,54.372197309417,40.0520156046814,7.22150358827559e-05
"keratinocytes_basal","keratinocytes_basal","Dsc3","Dsg3",0.0673980644679041,0,"DSC3_DSG3","Dsc3 - Dsg3","DESMOSOME","Cell-Cell Contact","PMID: 27298358","Expanded",0.0867611180275778,94.9551569506726,91.2873862158648,0.0129050226690638,0.300223081836573,83.2959641255605,63.5890767230169,2.11971804064445e-22
"Fibroblast 4","Fibroblast 4","Gja1","Gja1",0.193409185965879,0,"GJA1_GJA1","Gja1 - Gja1","GAP","Cell-Cell Contact","PMID: 32532966;PMID: 15094344","Expanded",0.325383496502101,97.9238754325259,97.7099236641221,9.82878163724459e-06,0.325383496502101,97.9238754325259,97.7099236641221,9.82878163724459e-06
"Fibroblast 4","Fibroblast 4","Gjc1","Gja1",0.0134172291975055,0,"GJC1_GJA1","Gjc1 - Gja1","GAP","Cell-Cell Contact","PMID: 32532966;PMID: 15094344","Expanded",0.106832052040163,40.4844290657439,21.3740458015267,0.000440931129622484,0.325383496502101,97.9238754325259,97.7099236641221,9.82878163724459e-06
"Fibroblast 4","keratinocytes_basal","Gjc1","Gja1",0.00158076683684405,0,"GJC1_GJA1","Gjc1 - Gja1","GAP","Cell-Cell Contact","PMID: 32532966;PMID: 15094344","Expanded",0.106832052040163,40.4844290657439,21.3740458015267,0.000440931129622484,-0.412357785194015,43.0493273542601,55.5266579973992,1.85726903176806e-16
"Fibroblast 4","Fibroblast 4","Gjc1","Gjc1",0.000770725888364301,0,"GJC1_GJC1","Gjc1 - Gjc1","GAP","Cell-Cell Contact","PMID: 32532966;PMID: 15094344","Expanded",0.106832052040163,40.4844290657439,21.3740458015267,0.000440931129622484,0.106832052040163,40.4844290657439,21.3740458015267,0.000440931129622484
"Fibroblast 4","Fibroblast 4","Sdc1","Adgra2",0.0075978897426728,0,"SDC1_ADGRA2","Sdc1 - Adgra2","ADGRA","Cell-Cell Contact","PMID: 31462748","Expanded",0.208911711241058,59.8615916955017,39.6946564885496,0.000176095855529098,NA,NA,NA,NA
"keratinocytes_basal","Fibroblast 4","Sdc1","Adgra2",0.0212460328190176,0,"SDC1_ADGRA2","Sdc1 - Adgra2","ADGRA","Cell-Cell Contact","PMID: 31462748","Expanded",0.1969794190922,89.4618834080718,80.6241872561769,4.30418626139149e-10,NA,NA,NA,NA
"keratinocytes_basal","Fibroblast 4","Sdc2","Adgra2",0.0012289578715649,0,"SDC2_ADGRA2","Sdc2 - Adgra2","ADGRA","Cell-Cell Contact","PMID: 31462748","Expanded",0.0570396051604081,28.9237668161435,16.5149544863459,2.83925882471473e-08,NA,NA,NA,NA
"Fibroblast 4","Fibroblast 4","ITGAV_ITGB3","Adgra2",0.00562261508286921,0,"ITGAV_ITGB3_ADGRA2","(Itgav+Itgb3) - Adgra2","ADGRA","Cell-Cell Contact","PMID: 31462748","Expanded",0.123489204061955,41.522491349481,25.1908396946565,0.00187532111970317,NA,NA,NA,NA
"Fibroblast 4","Fibroblast 4","ITGAV_ITGB3","Adgre5",0.00128162918119618,0,"ITGAV_ITGB3_ADGRE5","(Itgav+Itgb3) - Adgre5","ADGRE","Cell-Cell Contact","PMID: 31462748","Expanded",0.123489204061955,41.522491349481,25.1908396946565,0.00187532111970317,0.0505144736729813,31.1418685121107,19.0839694656489,0.0260289457453802
"Fibroblast 4","keratinocytes_basal","Col4a2","Adgrg6",0.00439194718283528,0,"COL4A2_ADGRG6","Col4a2 - Adgrg6","ADGRG","Cell-Cell Contact","PMID: 31462748","Expanded",0.207522646104728,73.0103806228374,60.3053435114504,0.00171373523129636,0.0977223982888894,43.9461883408072,26.3979193758127,1.76074133729015e-10
"keratinocytes_basal","keratinocytes_basal","Prnp","Adgrg6",0.00738301407570759,0,"PRNP_ADGRG6","Prnp - Adgrg6","ADGRG","Cell-Cell Contact","PMID: 31462748","Expanded",0.205875463888424,87.5560538116592,75.9427828348504,2.60360905331497e-11,0.0977223982888894,43.9461883408072,26.3979193758127,1.76074133729015e-10
"keratinocytes_basal","Fibroblast 4","Mmp2","MMP14_ITGAV_ITGB3",0.00422044689416199,0,"MMP2_INTEGRIN_AVB3_COMPLEX","Mmp2 - Integrin_avb3","MMP","Cell-Cell Contact","PMID: 29986882","Expanded",0.115378193491649,43.8340807174888,26.9180754226268,1.19664479752078e-11,0.123489204061955,41.522491349481,25.1908396946565,0.00187532111970317
