"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0007059","chromosome segregation","88/512","369/28943",2.15114884048676e-73,8.17866789153068e-70,6.65044646790487e-70,"Sgo2a/Cenpf/Nsl1/Nek2/Nuf2/Kif14/Spc25/Fam83d/Ncaph/Ube2c/Kif18a/Bub1b/Knl1/Oip5/Nusap1/Knstrn/Bub1/Kif4/Pmf1/Cenpe/Ect2/Ndc1/Cenps/Kif2c/Cdc20/Cdca8/Ccne2/Smc2/Brca2/Ncapg/Kntc1/Tacc3/Cit/Rad18/Mad2l1/Ncapd2/Fancd2/Prc1/Mki67/Plk1/Kif22/Cenpw/Fbxo5/Cenpn/Ankle1/Cdt1/Ska3/Dlgap5/Esco2/Cdca2/Ttk/Kif23/Spc24/Zwilch/Cdc6/Spdl1/Pttg1/Birc5/Brca1/Kif18b/Brip1/Haspin/Spag5/Eme1/Aurkb/Cenph/Ccnb1/Trip13/Cenpk/Ncapg2/Gen1/Dscc1/Racgap1/Recql4/Espl1/Mis18a/Rmi2/Sgo1/Ddx11/Ndc80/Kifc5b/Cenpq/Chtf18/Ska1/Incenp/Fen1/Cdca5/Kif11",88
"GO:0000280","nuclear division","95/512","478/28943",2.10000699421e-71,3.99211329599321e-68,3.24616870631304e-68,"Mybl1/Sgo2a/Nsl1/Nek2/Nuf2/Kif14/Aspm/Suv39h2/Tpx2/Spc25/Mastl/Mybl2/Ncaph/Ube2c/Cdc25b/Kif18a/Aurka/Bub1b/Rad51/Nusap1/Knstrn/Bub1/Cenpe/Ndc1/Cenps/Rad54l/Kif2c/Cdc20/Cdca8/Ccne2/Rad54b/Smc2/Brca2/Chek2/Ncapg/Ereg/Kntc1/Tacc3/Cit/Rad51ap1/Mad2l1/Ncapd2/Fancd2/Prc1/Ube2s/Mki67/Plk1/Kif22/Fbxo5/Dnmt3l/Ankle1/Cdt1/Fanca/Ccsap/Esco2/Bora/Cdca2/Chek1/Ttk/Kif23/Topbp1/Ccnb2/Spc24/Zwilch/Cdc6/Spdl1/Pttg1/Birc5/Cntd1/Kif18b/Brip1/Haspin/Fignl1/Spag5/Eme1/Aurkb/Ripor2/Ccnb1/Trip13/Cks2/Cenpk/Ncapg2/Gen1/Dscc1/Racgap1/Espl1/Sgo1/Ndc80/Kifc5b/Chtf18/Kifc1/Kif20b/Incenp/Cdca5/Kif11",95
"GO:0098813","nuclear chromosome segregation","74/512","306/28943",4.76437165409315e-62,6.03804700962072e-59,4.90981036774442e-59,"Sgo2a/Cenpf/Nsl1/Nek2/Nuf2/Kif14/Spc25/Fam83d/Ncaph/Ube2c/Kif18a/Bub1b/Knl1/Nusap1/Knstrn/Bub1/Kif4/Cenpe/Ect2/Ndc1/Cenps/Kif2c/Cdc20/Cdca8/Ccne2/Smc2/Brca2/Ncapg/Kntc1/Tacc3/Cit/Mad2l1/Ncapd2/Fancd2/Prc1/Plk1/Kif22/Fbxo5/Ankle1/Cdt1/Esco2/Ttk/Kif23/Spc24/Zwilch/Cdc6/Spdl1/Pttg1/Birc5/Kif18b/Brip1/Haspin/Spag5/Eme1/Aurkb/Ccnb1/Trip13/Cenpk/Ncapg2/Gen1/Dscc1/Racgap1/Recql4/Espl1/Rmi2/Sgo1/Ddx11/Ndc80/Kifc5b/Cenpq/Incenp/Fen1/Cdca5/Kif11",74
"GO:0140014","mitotic nuclear division","70/512","309/28943",1.51872211561332e-56,1.44354537089046e-53,1.17381232988324e-53,"Sgo2a/Nsl1/Nek2/Nuf2/Kif14/Tpx2/Spc25/Mybl2/Ncaph/Ube2c/Kif18a/Aurka/Bub1b/Nusap1/Knstrn/Bub1/Cenpe/Kif2c/Cdc20/Cdca8/Smc2/Chek2/Ncapg/Ereg/Kntc1/Tacc3/Cit/Mad2l1/Ncapd2/Prc1/Ube2s/Mki67/Plk1/Kif22/Fbxo5/Cdt1/Ccsap/Esco2/Bora/Cdca2/Chek1/Ttk/Kif23/Spc24/Zwilch/Cdc6/Spdl1/Pttg1/Birc5/Kif18b/Haspin/Spag5/Aurkb/Ripor2/Ccnb1/Trip13/Cenpk/Ncapg2/Gen1/Dscc1/Racgap1/Espl1/Sgo1/Ndc80/Kifc5b/Kifc1/Kif20b/Incenp/Cdca5/Kif11",70
"GO:0006260","DNA replication","66/512","282/28943",2.65187642588382e-54,2.01648683424206e-51,1.63969706585701e-51,"Mcm3/Mcm6/Dtl/Bard1/Mcm10/Mcm8/Rad51/Gins1/Pola1/Ccna2/Cenps/Rpa2/Nasp/Mms22l/Ccne2/Orc1/Poln/Dbf4/Pole/Brca2/Rfc3/Ereg/Mcm7/Rfc5/Il6/Mcm2/Pold1/Ticrr/Blm/E2f8/Lig1/Prim1/E2f7/Timeless/Fbxo5/Cdk1/Mcm5/Gins2/Cdt1/Wdhd1/Esco2/Traip/Topbp1/Pif1/Pclaf/Cdc6/Brca1/Atad5/Eme1/Gmnn/Rrm2/Pole2/Gen1/Dscc1/Tonsl/Recql4/Mcm4/Chaf1b/Polq/Cdc45/Rmi2/Chaf1a/Ddx11/Chtf18/Fen1/Fam111a",66
"GO:0000819","sister chromatid segregation","60/512","219/28943",7.58596184539941e-54,4.80697115603476e-51,3.90876665612949e-51,"Sgo2a/Nsl1/Nek2/Nuf2/Kif14/Spc25/Ncaph/Ube2c/Kif18a/Bub1b/Nusap1/Knstrn/Bub1/Cenpe/Kif2c/Cdc20/Cdca8/Smc2/Ncapg/Kntc1/Tacc3/Cit/Mad2l1/Ncapd2/Prc1/Plk1/Kif22/Fbxo5/Cdt1/Esco2/Ttk/Kif23/Spc24/Zwilch/Cdc6/Spdl1/Pttg1/Birc5/Kif18b/Haspin/Spag5/Aurkb/Ccnb1/Trip13/Cenpk/Ncapg2/Gen1/Dscc1/Racgap1/Recql4/Espl1/Rmi2/Sgo1/Ddx11/Ndc80/Kifc5b/Incenp/Fen1/Cdca5/Kif11",60
"GO:0000070","mitotic sister chromatid segregation","56/512","190/28943",2.90223575516892e-52,1.57632862016461e-49,1.28178442299716e-49,"Sgo2a/Nsl1/Nek2/Nuf2/Kif14/Spc25/Ncaph/Ube2c/Kif18a/Bub1b/Nusap1/Knstrn/Bub1/Cenpe/Kif2c/Cdc20/Cdca8/Smc2/Ncapg/Kntc1/Tacc3/Cit/Mad2l1/Ncapd2/Prc1/Plk1/Kif22/Fbxo5/Cdt1/Esco2/Ttk/Kif23/Spc24/Zwilch/Cdc6/Spdl1/Pttg1/Birc5/Kif18b/Haspin/Spag5/Aurkb/Ccnb1/Trip13/Cenpk/Ncapg2/Gen1/Dscc1/Racgap1/Espl1/Sgo1/Ndc80/Kifc5b/Incenp/Cdca5/Kif11",56
"GO:0044772","mitotic cell cycle phase transition","73/512","451/28943",5.14250981511349e-48,2.44397778963269e-45,1.98730938513004e-45,"Cenpf/Dtl/Nuf2/Bard1/Kif14/Spc25/Rbl1/Mastl/Ube2c/Cdc25b/Bub1b/Bub1/Ccna2/Cenpe/Cks1b/Iqgap3/Sass6/Cdkn2c/Rpa2/Nasp/Cdc20/Cdca8/Clspn/Ccne2/Stil/Orc1/Dbf4/Abcb1a/Abcb1b/Pole/Chek2/Kntc1/Tacc3/Cit/Foxm1/Mad2l1/Ticrr/Blm/Ube2s/Plk1/Hmga2/E2f7/Fbxo5/Cdk1/Cdt1/Chek1/Ttk/Topbp1/Ccnb2/Spc24/Zwilch/Cdc6/Spdl1/Birc5/Brca1/Atad5/Haspin/Ccl2/Aurkb/Ccnb1/Trip13/Cks2/Rrm2/Rad51b/Gen1/Wnt10b/Ccnf/Ndc80/Tcf19/Lmnb1/Cdc25c/Incenp/Cdca5",73
"GO:0006261","DNA-templated DNA replication","48/512","153/28943",2.34647072925445e-46,9.91253523625045e-44,8.06033278575474e-44,"Mcm3/Mcm6/Bard1/Mcm10/Rad51/Gins1/Pola1/Cenps/Mms22l/Ccne2/Orc1/Poln/Dbf4/Pole/Brca2/Rfc3/Mcm7/Rfc5/Mcm2/Pold1/Ticrr/Blm/E2f8/Lig1/Prim1/E2f7/Timeless/Fbxo5/Mcm5/Gins2/Cdt1/Wdhd1/Traip/Topbp1/Cdc6/Brca1/Atad5/Eme1/Pole2/Gen1/Dscc1/Tonsl/Recql4/Mcm4/Polq/Cdc45/Chtf18/Fam111a",48
"GO:1901987","regulation of cell cycle phase transition","65/512","434/28943",1.38616841931879e-40,5.27021233025004e-38,4.28544910267294e-38,"Cenpf/Dtl/Nuf2/Bard1/Kif14/Spc25/Rbl1/Fam83d/Ube2c/Cdc25b/Aurka/Bub1b/Rad51/Bub1/Cenpe/Mlf1/Sass6/Cdkn2c/Rpa2/Cdc20/Cdca8/Clspn/Stil/Orc1/Dbf4/Brca2/Chek2/Kntc1/Mad2l1/Fancd2/Ticrr/Blm/Plk1/Hmga2/E2f7/Timeless/Fbxo5/Cdk1/Cdt1/Pbk/Chek1/Ttk/Topbp1/Spc24/Zwilch/Cdc6/Spdl1/Birc5/Brca1/Atad5/Haspin/Eme1/Ccl2/Aurkb/Ccnb1/Trip13/Rrm2/Rad51b/Gen1/Wnt10b/Ndc80/Lmnb1/Cdc25c/Incenp/Cdca5",65
"GO:1903046","meiotic cell cycle process","49/512","222/28943",4.28121338580321e-39,1.47974302662035e-36,1.20324628843101e-36,"Mybl1/Sgo2a/Nuf2/Aspm/Suv39h2/Mastl/Ncaph/Cdc25b/Kif18a/Aurka/Bub1b/Rad51/Bub1/Cenpe/Ndc1/Cenps/Rad54l/Cdc20/Ccne2/Rad54b/Smc2/Brca2/Ereg/Rad51ap1/Ncapd2/Fancd2/Plk1/Fbxo5/Dnmt3l/Ankle1/Fanca/Ttk/Topbp1/Ccnb2/Pttg1/Birc5/Cntd1/Brip1/Haspin/Fignl1/Eme1/Trip13/Cks2/Espl1/Sgo1/Ndc80/Chtf18/Cdc25c/Incenp",49
"GO:0010948","negative regulation of cell cycle process","55/512","302/28943",4.72403157183559e-39,1.49673066967658e-36,1.21705971284922e-36,"Dtl/Nek2/Nuf2/Bard1/Spc25/Rbl1/Aurka/Bub1b/Rad51/Bub1/Cenpe/Rpa2/Cdc20/Cdca8/Clspn/Stil/Orc1/Brca2/Chek2/Kntc1/Mad2l1/Fancd2/Ticrr/Blm/E2f8/Plk1/Hmga2/E2f7/Timeless/Fbxo5/Cdk1/Cdt1/Pbk/Chek1/Ttk/Topbp1/Spc24/Zwilch/Cdc6/Spdl1/Pttg1/Birc5/Brca1/Haspin/Eme1/Ccl2/Aurkb/Ccnb1/Trip13/Gen1/Recql4/Ccnf/Ndc80/Kifc1/Incenp",55
"GO:0140013","meiotic nuclear division","47/512","204/28943",1.85671957863683e-38,5.43019064459785e-36,4.41553473883106e-36,"Mybl1/Sgo2a/Nuf2/Aspm/Suv39h2/Mastl/Ncaph/Cdc25b/Kif18a/Aurka/Bub1b/Rad51/Bub1/Cenpe/Ndc1/Cenps/Rad54l/Cdc20/Ccne2/Rad54b/Smc2/Brca2/Ereg/Rad51ap1/Fancd2/Plk1/Fbxo5/Dnmt3l/Ankle1/Fanca/Ttk/Topbp1/Ccnb2/Pttg1/Birc5/Cntd1/Brip1/Haspin/Fignl1/Eme1/Trip13/Cks2/Espl1/Sgo1/Ndc80/Chtf18/Incenp",47
"GO:0090068","positive regulation of cell cycle process","52/512","269/28943",2.4950744359712e-38,6.7759092896875e-36,5.50979971311836e-36,"Sgo2a/Dtl/Kif14/Fam83d/Ncaph/Ube2c/Cdc25b/Aurka/Nusap1/Plk4/Cenpe/Ect2/Sass6/Cdca8/Smc2/Stil/Orc1/Dbf4/Chek2/Ncapg/Ereg/Cit/Rad51ap1/Mad2l1/Ncapd2/E2f8/E2f7/Fbxo5/Cdk1/Cdt1/Pbk/Poc1a/Kif23/Cdc6/Birc5/Atad5/Spag5/Aurkb/Ccnb1/Rrm2/Ncapg2/Rad51b/Gen1/Racgap1/Wnt10b/Ndc80/Lmnb1/Cdc25c/Kif20b/Incenp/Fen1/Cdca5",52
"GO:0051983","regulation of chromosome segregation","39/512","126/28943",1.44860631496098e-37,3.67173413965444e-35,2.98565385757222e-35,"Nuf2/Spc25/Ncaph/Ube2c/Bub1b/Bub1/Cenpe/Kif2c/Cdc20/Cdca8/Smc2/Ncapg/Kntc1/Tacc3/Cit/Rad18/Mad2l1/Ncapd2/Mki67/Plk1/Fbxo5/Cdt1/Cdca2/Ttk/Spc24/Zwilch/Cdc6/Spdl1/Pttg1/Birc5/Aurkb/Ccnb1/Trip13/Ncapg2/Gen1/Rmi2/Ndc80/Chtf18/Incenp",39
"GO:0045787","positive regulation of cell cycle","57/512","358/28943",4.03782453936918e-37,9.594880561676e-35,7.80203333692584e-35,"Sgo2a/Dtl/Bard1/Kif14/Fam83d/Ncaph/Ube2c/Cdc25b/Aurka/Nusap1/Plk4/Cenpe/Ect2/Sass6/Cdca8/Smc2/Stil/Orc1/Dbf4/Brca2/Chek2/Ncapg/Ereg/Cit/Rad51ap1/Mad2l1/Ncapd2/E2f8/E2f7/Fbxo5/Cdk1/Cdt1/Pbk/Poc1a/Chek1/Kif23/Cdc6/Birc5/Brca1/Atad5/Spag5/Aurkb/Ccnb1/Rrm2/Ncapg2/Rad51b/Gen1/Racgap1/Wnt10b/Ndc80/Lmnb1/Cdc25c/Fosl1/Kif20b/Incenp/Fen1/Cdca5",57
"GO:0051321","meiotic cell cycle","55/512","336/28943",1.71420555645787e-36,3.83377030920754e-34,3.1174128292983e-34,"Exo1/Mybl1/Sgo2a/Nek2/Nuf2/Aspm/Suv39h2/Mastl/Ncaph/Cdc25b/Kif18a/Aurka/Bub1b/Rad51/Bub1/Cenpe/Ndc1/Cenps/Rad54l/Cdc20/Ccne2/Rad54b/Smc2/Brca2/Ereg/Rad51ap1/Ncapd2/Fancd2/Mki67/Plk1/Hmga2/Fbxo5/Dnmt3l/Ankle1/Fanca/Ttk/Topbp1/Ccnb2/Mns1/Pttg1/Birc5/Cntd1/Brip1/Haspin/Fignl1/Eme1/Trip13/Cks2/Espl1/Pkmyt1/Sgo1/Ndc80/Chtf18/Cdc25c/Incenp",55
"GO:0000075","cell cycle checkpoint signaling","44/512","188/28943",2.2372909459511e-36,4.72565565361449e-34,3.84264532646689e-34,"Dtl/Nuf2/Bard1/Spc25/Aurka/Bub1b/Rad51/Bub1/Cenpe/Rpa2/Cdc20/Cdca8/Clspn/Stil/Orc1/Brca2/Chek2/Kntc1/Mad2l1/Fancd2/Ticrr/Blm/Plk1/Hmga2/Timeless/Cdk1/Cdt1/Pbk/Chek1/Ttk/Topbp1/Spc24/Zwilch/Cdc6/Spdl1/Birc5/Brca1/Eme1/Aurkb/Ccnb1/Trip13/Gen1/Ndc80/Incenp",44
"GO:1901990","regulation of mitotic cell cycle phase transition","55/512","342/28943",4.50280161935838e-36,9.01034302989503e-34,7.32671931083411e-34,"Cenpf/Dtl/Nuf2/Bard1/Kif14/Spc25/Rbl1/Ube2c/Cdc25b/Bub1b/Bub1/Cenpe/Sass6/Cdkn2c/Rpa2/Cdc20/Cdca8/Clspn/Stil/Orc1/Dbf4/Kntc1/Mad2l1/Ticrr/Blm/Plk1/Hmga2/E2f7/Fbxo5/Cdk1/Cdt1/Chek1/Ttk/Topbp1/Spc24/Zwilch/Cdc6/Spdl1/Birc5/Brca1/Atad5/Haspin/Ccl2/Aurkb/Ccnb1/Trip13/Rrm2/Rad51b/Gen1/Wnt10b/Ndc80/Lmnb1/Cdc25c/Incenp/Cdca5",55
"GO:0007093","mitotic cell cycle checkpoint signaling","40/512","147/28943",5.38521858954417e-36,1.02373005387235e-33,8.32441420920591e-34,"Dtl/Nuf2/Bard1/Spc25/Bub1b/Bub1/Cenpe/Rpa2/Cdc20/Cdca8/Clspn/Stil/Orc1/Chek2/Kntc1/Mad2l1/Fancd2/Ticrr/Blm/Plk1/Hmga2/Cdk1/Cdt1/Pbk/Chek1/Ttk/Topbp1/Spc24/Zwilch/Cdc6/Spdl1/Birc5/Brca1/Eme1/Aurkb/Ccnb1/Trip13/Gen1/Ndc80/Incenp",40
"GO:1901988","negative regulation of cell cycle phase transition","49/512","260/28943",1.3221214082949e-35,2.39366933063677e-33,1.94640129130933e-33,"Dtl/Nuf2/Bard1/Spc25/Rbl1/Aurka/Bub1b/Rad51/Bub1/Cenpe/Rpa2/Cdc20/Cdca8/Clspn/Stil/Orc1/Brca2/Chek2/Kntc1/Mad2l1/Fancd2/Ticrr/Blm/Plk1/Hmga2/E2f7/Timeless/Fbxo5/Cdk1/Cdt1/Pbk/Chek1/Ttk/Topbp1/Spc24/Zwilch/Cdc6/Spdl1/Birc5/Brca1/Haspin/Eme1/Ccl2/Aurkb/Ccnb1/Trip13/Gen1/Ndc80/Incenp",49
"GO:0007051","spindle organization","43/512","185/28943",1.96541913139334e-35,3.39660160798068e-33,2.76193109516854e-33,"Nek2/Nuf2/Aspm/Tpx2/Spc25/Mybl2/Aurka/Knstrn/Kif4/Cenpe/Sass6/Stmn1/Aunip/Haus6/Cdc20/Cdca8/Stil/Haus3/Chek2/Tacc3/Prc1/Plk1/Fbxo5/Ccsap/Dlgap5/Bora/Poc1a/Kif23/Ccnb2/Birc5/Spag5/Aurkb/Cenph/Ripor2/Ccnb1/Cep72/Racgap1/Espl1/Ndc80/Kifc5b/Kifc1/Incenp/Kif11",43
"GO:0045786","negative regulation of cell cycle","57/512","385/28943",2.3594618229867e-35,3.90029297869367e-33,3.17150543437618e-33,"Dtl/Nek2/Nuf2/Bard1/Spc25/Rbl1/Aurka/Bub1b/Rad51/Bub1/Cenpe/Cdkn2c/Rpa2/Cdc20/Cdca8/Clspn/Stil/Orc1/Brca2/Chek2/Kntc1/Mad2l1/Fancd2/Ticrr/Blm/E2f8/Plk1/Hmga2/E2f7/Timeless/Fbxo5/Cdk1/Cdt1/Pbk/Chek1/Ttk/Topbp1/Spc24/Zwilch/Cdc6/Spdl1/Pttg1/Birc5/Brca1/Haspin/Eme1/Ccl2/Aurkb/Ccnb1/Gmnn/Trip13/Gen1/Recql4/Ccnf/Ndc80/Kifc1/Incenp",57
"GO:0006310","DNA recombination","52/512","323/28943",3.65523476062764e-34,5.79050106662762e-32,4.70851951401902e-32,"Exo1/Mcm3/Mcm6/Bard1/Mcm8/Rad51/Fancb/Cenps/Rpa2/Rad54l/Aunip/Mms22l/Rad54b/Poln/Brca2/Xrcc2/Mcm7/Nsd2/Mcm2/Rad51ap1/Rad18/Fancd2/Blm/Palb2/Lig1/Parpbp/Timeless/Mcm5/Ankle1/Gins2/Hmgb2/Cgas/Chek1/Topbp1/Pif1/Cntd1/Brca1/Atad5/Brip1/Fignl1/Hrob/Eme1/Trip13/Rad51b/Gen1/Tonsl/Recql4/Mcm4/Polq/Cdc45/Rmi2/Chtf18",52
"GO:0051304","chromosome separation","37/512","132/28943",6.70750973713986e-34,1.02007808082423e-31,8.29471835704412e-32,"Nuf2/Spc25/Ncaph/Ube2c/Bub1b/Bub1/Cenpe/Cenps/Cdc20/Cdca8/Smc2/Ncapg/Kntc1/Tacc3/Cit/Mad2l1/Ncapd2/Plk1/Fbxo5/Ankle1/Cdt1/Ttk/Spc24/Zwilch/Cdc6/Spdl1/Pttg1/Birc5/Eme1/Aurkb/Ccnb1/Trip13/Ncapg2/Gen1/Espl1/Ndc80/Incenp",37
"GO:1902850","microtubule cytoskeleton organization involved in mitosis","38/512","153/28943",1.33345610869182e-32,1.94992312509473e-30,1.58557108956595e-30,"Nek2/Nuf2/Tpx2/Spc25/Mybl2/Sapcd2/Aurka/Nusap1/Kif4/Cenpe/Sass6/Stmn1/Cdc20/Cdca8/Stil/Chek2/Tacc3/Cenpa/Mad2l1/Prc1/Plk1/Ccsap/Dlgap5/Bora/Poc1a/Kif23/Spdl1/Birc5/Aurkb/Cenph/Ripor2/Ccnb1/Racgap1/Ndc80/Kifc5b/Kifc1/Incenp/Kif11",38
"GO:0045930","negative regulation of mitotic cell cycle","45/512","241/28943",1.39687654558184e-32,1.96700912085266e-30,1.59946448903465e-30,"Dtl/Nuf2/Bard1/Spc25/Rbl1/Bub1b/Bub1/Cenpe/Rpa2/Cdc20/Cdca8/Clspn/Stil/Orc1/Chek2/Kntc1/Mad2l1/Fancd2/Ticrr/Blm/Plk1/Hmga2/E2f7/Fbxo5/Cdk1/Cdt1/Pbk/Chek1/Ttk/Topbp1/Spc24/Zwilch/Cdc6/Spdl1/Birc5/Brca1/Haspin/Eme1/Ccl2/Aurkb/Ccnb1/Trip13/Gen1/Ndc80/Incenp",45
"GO:1901991","negative regulation of mitotic cell cycle phase transition","40/512","181/28943",4.23639585509236e-32,5.75242037180755e-30,4.67755437082942e-30,"Dtl/Nuf2/Bard1/Spc25/Rbl1/Bub1b/Bub1/Cenpe/Rpa2/Cdc20/Cdca8/Clspn/Orc1/Kntc1/Mad2l1/Ticrr/Blm/Plk1/Hmga2/E2f7/Fbxo5/Cdk1/Cdt1/Chek1/Ttk/Topbp1/Spc24/Zwilch/Cdc6/Spdl1/Birc5/Brca1/Haspin/Ccl2/Aurkb/Ccnb1/Trip13/Gen1/Ndc80/Incenp",40
"GO:1905818","regulation of chromosome separation","33/512","107/28943",6.82801837213448e-32,8.95176753477769e-30,7.27908891432268e-30,"Nuf2/Spc25/Ncaph/Ube2c/Bub1b/Bub1/Cenpe/Cdc20/Cdca8/Smc2/Ncapg/Kntc1/Tacc3/Cit/Mad2l1/Ncapd2/Plk1/Fbxo5/Cdt1/Ttk/Spc24/Zwilch/Cdc6/Spdl1/Pttg1/Birc5/Aurkb/Ccnb1/Trip13/Ncapg2/Gen1/Ndc80/Incenp",33
"GO:0006302","double-strand break repair","47/512","292/28943",5.99188148441745e-31,7.59371113458505e-29,6.17479155078388e-29,"Mcm3/Mcm6/Mcm8/Rad51/Pola1/Fancb/Rpa2/Rad54l/Aunip/Mms22l/Rad54b/Poln/Brca2/Chek2/Xrcc2/Mcm7/Nsd2/Mcm2/Rad51ap1/Foxm1/Fancd2/Blm/Palb2/Lig1/Parpbp/Hmga2/Timeless/Mcm5/Ankle1/Gins2/Esco2/Cgas/Chek1/Brca1/Brip1/Fignl1/Eme1/Trip13/Rad51b/Gen1/Tonsl/Recql4/Mcm4/Polq/Cdc45/Rmi2/Cdca5",47
"GO:0051985","negative regulation of chromosome segregation","25/512","52/28943",2.67054978533737e-30,3.27530009156538e-28,2.66329532072524e-28,"Nuf2/Spc25/Bub1b/Bub1/Cenpe/Cdc20/Cdca8/Kntc1/Mad2l1/Plk1/Fbxo5/Cdt1/Ttk/Spc24/Zwilch/Spdl1/Pttg1/Birc5/Aurkb/Ccnb1/Trip13/Gen1/Ndc80/Chtf18/Incenp",25
"GO:0007052","mitotic spindle organization","33/512","123/28943",1.16105040853658e-29,1.37947301664253e-27,1.12171218745787e-27,"Nek2/Nuf2/Tpx2/Spc25/Mybl2/Aurka/Kif4/Cenpe/Sass6/Stmn1/Cdc20/Cdca8/Stil/Chek2/Tacc3/Prc1/Plk1/Ccsap/Dlgap5/Bora/Poc1a/Kif23/Birc5/Aurkb/Cenph/Ripor2/Ccnb1/Racgap1/Ndc80/Kifc5b/Kifc1/Incenp/Kif11",33
"GO:0033046","negative regulation of sister chromatid segregation","24/512","49/28943",2.16377064820296e-29,2.35047314413362e-27,1.91127650940514e-27,"Nuf2/Spc25/Bub1b/Bub1/Cenpe/Cdc20/Cdca8/Kntc1/Mad2l1/Plk1/Fbxo5/Cdt1/Ttk/Spc24/Zwilch/Spdl1/Pttg1/Birc5/Aurkb/Ccnb1/Trip13/Gen1/Ndc80/Incenp",24
"GO:0033048","negative regulation of mitotic sister chromatid segregation","24/512","49/28943",2.16377064820296e-29,2.35047314413362e-27,1.91127650940514e-27,"Nuf2/Spc25/Bub1b/Bub1/Cenpe/Cdc20/Cdca8/Kntc1/Mad2l1/Plk1/Fbxo5/Cdt1/Ttk/Spc24/Zwilch/Spdl1/Pttg1/Birc5/Aurkb/Ccnb1/Trip13/Gen1/Ndc80/Incenp",24
"GO:2000816","negative regulation of mitotic sister chromatid separation","24/512","49/28943",2.16377064820296e-29,2.35047314413362e-27,1.91127650940514e-27,"Nuf2/Spc25/Bub1b/Bub1/Cenpe/Cdc20/Cdca8/Kntc1/Mad2l1/Plk1/Fbxo5/Cdt1/Ttk/Spc24/Zwilch/Spdl1/Pttg1/Birc5/Aurkb/Ccnb1/Trip13/Gen1/Ndc80/Incenp",24
"GO:0033044","regulation of chromosome organization","42/512","241/28943",3.36643087080156e-29,3.55532504744099e-27,2.89099633553924e-27,"Sgo2a/Nek2/Nuf2/Spc25/Ncaph/Ube2c/Bub1b/Bub1/Cenpe/Cdc20/Cdca8/Smc2/Ncapg/Kntc1/Tacc3/Cit/Mcm2/Mad2l1/Ncapd2/Plk1/Fbxo5/Cdt1/Wdhd1/Ttk/Dnmt1/Pif1/Spc24/Zwilch/Cdc6/Spdl1/Pttg1/Birc5/Aurkb/Ccnb1/Trip13/Gen1/Recql4/Rmi2/Ndc80/Incenp/Fen1/Cdca5",42
"GO:0000725","recombinational repair","36/512","164/28943",6.94203212810596e-29,7.13340706785374e-27,5.80049739978583e-27,"Mcm3/Mcm6/Mcm8/Rad51/Fancb/Rpa2/Rad54l/Aunip/Mms22l/Rad54b/Poln/Brca2/Xrcc2/Mcm7/Mcm2/Rad51ap1/Blm/Palb2/Parpbp/Timeless/Mcm5/Ankle1/Gins2/Cgas/Chek1/Brca1/Fignl1/Hrob/Rad51b/Gen1/Tonsl/Recql4/Mcm4/Polq/Cdc45/Rmi2",36
"GO:0031577","spindle checkpoint signaling","24/512","51/28943",7.60721738280487e-29,7.4160616639549e-27,6.03033669454734e-27,"Nuf2/Spc25/Aurka/Bub1b/Bub1/Cenpe/Cdc20/Cdca8/Stil/Kntc1/Mad2l1/Plk1/Cdt1/Ttk/Spc24/Zwilch/Spdl1/Birc5/Aurkb/Ccnb1/Trip13/Gen1/Ndc80/Incenp",24
"GO:1905819","negative regulation of chromosome separation","24/512","51/28943",7.60721738280487e-29,7.4160616639549e-27,6.03033669454734e-27,"Nuf2/Spc25/Bub1b/Bub1/Cenpe/Cdc20/Cdca8/Kntc1/Mad2l1/Plk1/Fbxo5/Cdt1/Ttk/Spc24/Zwilch/Spdl1/Pttg1/Birc5/Aurkb/Ccnb1/Trip13/Gen1/Ndc80/Incenp",24
"GO:0033047","regulation of mitotic sister chromatid segregation","24/512","54/28943",4.42525699936548e-28,4.20620677789689e-26,3.42025784398327e-26,"Nuf2/Spc25/Bub1b/Bub1/Cenpe/Cdc20/Cdca8/Kntc1/Mad2l1/Plk1/Fbxo5/Cdt1/Ttk/Spc24/Zwilch/Spdl1/Pttg1/Birc5/Aurkb/Ccnb1/Trip13/Gen1/Ndc80/Incenp",24
"GO:0000724","double-strand break repair via homologous recombination","35/512","160/28943",4.65905021282127e-28,4.3204168071089e-26,3.51312720797332e-26,"Mcm3/Mcm6/Mcm8/Rad51/Fancb/Rpa2/Rad54l/Aunip/Mms22l/Rad54b/Poln/Brca2/Xrcc2/Mcm7/Mcm2/Rad51ap1/Blm/Palb2/Parpbp/Timeless/Mcm5/Ankle1/Gins2/Cgas/Chek1/Brca1/Fignl1/Rad51b/Gen1/Tonsl/Recql4/Mcm4/Polq/Cdc45/Rmi2",35
"GO:0061982","meiosis I cell cycle process","33/512","137/28943",5.50660100787705e-28,4.9847850076068e-26,4.05335517797867e-26,"Mybl1/Sgo2a/Cdc25b/Aurka/Rad51/Cenpe/Ndc1/Cenps/Rad54l/Ccne2/Rad54b/Brca2/Rad51ap1/Fancd2/Plk1/Fbxo5/Dnmt3l/Ankle1/Topbp1/Ccnb2/Pttg1/Birc5/Cntd1/Brip1/Haspin/Eme1/Trip13/Cks2/Espl1/Sgo1/Ndc80/Chtf18/Cdc25c",33
